"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-1,-1,1.2,1,0.8,0,-1.543,0.418,-0.543,-0.582,0.295,0.339
-1,-1,1.2,1,0.8,1,-1.523,0.443,-0.523,-0.557,0.274,0.31
-1,-1,1.2,1,1,0,-1.616,0.408,-0.616,-0.592,0.379,0.351
-1,-1,1.2,1,1,1,1.267,0.276,2.267,-0.724,5.138,0.524
-1,-1,1.2,1.2,0,0,-1.117,0.603,-0.117,-0.397,0.014,0.158
-1,-1,1.2,1.2,0,1,0.266,0.513,1.266,-0.487,1.603,0.237
-1,-1,1.2,1.2,0.2,0,-1.398,0.568,-0.398,-0.432,0.158,0.187
-1,-1,1.2,1.2,0.2,1,0.539,0.503,1.539,-0.497,2.369,0.247
-1,-1,1.2,1.2,0.4,0,-1.469,0.537,-0.469,-0.463,0.22,0.214
-1,-1,1.2,1.2,0.4,1,-1.61,0.582,-0.61,-0.418,0.373,0.175
-1,-1,1.2,1.2,0.6,0,-1.681,0.523,-0.681,-0.477,0.464,0.228
-1,-1,1.2,1.2,0.6,1,-1.622,0.54,-0.622,-0.46,0.386,0.212
-1,-1,1.2,1.2,0.8,0,-1.773,0.502,-0.773,-0.498,0.597,0.248
-1,-1,1.2,1.2,0.8,1,-1.776,0.51,-0.776,-0.49,0.603,0.24
-1,-1,1.2,1.2,1,0,-1.837,0.496,-0.837,-0.504,0.701,0.254
-1,-1,1.2,1.2,1,1,-1.854,0.499,-0.854,-0.501,0.729,0.251
-1,-1,1.2,1.4,0,0,-1.098,0.633,-0.098,-0.367,0.01,0.135
-1,-1,1.2,1.4,0,1,0.422,0.542,1.422,-0.458,2.023,0.21
-1,-1,1.2,1.4,0.2,0,-1.559,0.61,-0.559,-0.39,0.313,0.152
-1,-1,1.2,1.4,0.2,1,-1.286,0.671,-0.286,-0.329,0.082,0.108
-1,-1,1.2,1.4,0.4,0,-1.7,0.587,-0.7,-0.413,0.49,0.17
-1,-1,1.2,1.4,0.4,1,-1.615,0.606,-0.615,-0.394,0.379,0.155
-1,-1,1.2,1.4,0.6,0,-1.835,0.574,-0.835,-0.426,0.697,0.181
-1,-1,1.2,1.4,0.6,1,-1.815,0.575,-0.815,-0.425,0.664,0.18
-1,-1,1.2,1.4,0.8,0,-2.118,0.577,-1.118,-0.423,1.25,0.179
-1,-1,1.2,1.4,0.8,1,-1.939,0.559,-0.939,-0.441,0.881,0.195
-1,-1,1.2,1.4,1,0,-2.086,0.557,-1.086,-0.443,1.179,0.196
-1,-1,1.2,1.4,1,1,-2.048,0.556,-1.048,-0.444,1.098,0.197
-1,-1,1.2,1.6,0,0,-1.135,0.651,-0.135,-0.349,0.018,0.121
-1,-1,1.2,1.6,0,1,0.481,0.567,1.481,-0.433,2.193,0.187
-1,-1,1.2,1.6,0.2,0,-1.467,0.621,-0.467,-0.379,0.218,0.143
-1,-1,1.2,1.6,0.2,1,-1.312,0.676,-0.312,-0.324,0.097,0.105
-1,-1,1.2,1.6,0.4,0,-1.946,0.62,-0.946,-0.38,0.894,0.144
-1,-1,1.2,1.6,0.4,1,-1.794,0.622,-0.794,-0.378,0.631,0.143
-1,-1,1.2,1.6,0.6,0,-1.922,0.599,-0.922,-0.401,0.85,0.161
-1,-1,1.2,1.6,0.6,1,-1.965,0.608,-0.965,-0.392,0.932,0.154
-1,-1,1.2,1.6,0.8,0,-2.124,0.592,-1.124,-0.408,1.264,0.167
-1,-1,1.2,1.6,0.8,1,-2.047,0.586,-1.047,-0.414,1.097,0.171
-1,-1,1.2,1.6,1,0,-2.16,0.587,-1.16,-0.413,1.345,0.171
-1,-1,1.2,1.6,1,1,-2.131,0.583,-1.131,-0.417,1.279,0.174
-1,-1,1.2,1.8,0,0,-1.31,0.664,-0.31,-0.336,0.096,0.113
-1,-1,1.2,1.8,0,1,0.642,0.59,1.642,-0.41,2.696,0.168
-1,-1,1.2,1.8,0.2,0,-1.531,0.635,-0.531,-0.365,0.282,0.134
-1,-1,1.2,1.8,0.2,1,0.95,0.572,1.95,-0.428,3.804,0.184
-1,-1,1.2,1.8,0.4,0,-1.826,0.622,-0.826,-0.378,0.683,0.143
-1,-1,1.2,1.8,0.4,1,-1.561,0.629,-0.561,-0.371,0.314,0.137
-1,-1,1.2,1.8,0.6,0,-2.011,0.617,-1.011,-0.383,1.023,0.147
-1,-1,1.2,1.8,0.6,1,-1.859,0.605,-0.859,-0.395,0.737,0.156
-1,-1,1.2,1.8,0.8,0,-2.137,0.604,-1.137,-0.396,1.292,0.157
-1,-1,1.2,1.8,0.8,1,-2.255,0.617,-1.255,-0.383,1.575,0.147
-1,-1,1.2,1.8,1,0,-2.213,0.599,-1.213,-0.401,1.471,0.16
-1,-1,1.2,1.8,1,1,-2.283,0.61,-1.283,-0.39,1.646,0.152
-1,-1,1.2,2,0,0,-1.363,0.67,-0.363,-0.33,0.132,0.109
-1,-1,1.2,2,0,1,0.46,0.605,1.46,-0.395,2.132,0.156
-1,-1,1.2,2,0.2,0,-1.337,0.633,-0.337,-0.367,0.114,0.135
-1,-1,1.2,2,0.2,1,1.16,0.596,2.16,-0.404,4.667,0.163
-1,-1,1.2,2,0.4,0,-1.883,0.632,-0.883,-0.368,0.779,0.135
-1,-1,1.2,2,0.4,1,-2.211,0.654,-1.211,-0.346,1.467,0.12
-1,-1,1.2,2,0.6,0,-2.131,0.63,-1.131,-0.37,1.279,0.137
-1,-1,1.2,2,0.6,1,-1.914,0.613,-0.914,-0.387,0.836,0.15
-1,-1,1.2,2,0.8,0,-2.185,0.619,-1.185,-0.381,1.404,0.145
-1,-1,1.2,2,0.8,1,-2.155,0.612,-1.155,-0.388,1.335,0.15
-1,-1,1.2,2,1,0,-2.282,0.616,-1.282,-0.384,1.643,0.147
-1,-1,1.2,2,1,1,-2.368,0.624,-1.368,-0.376,1.872,0.142
-1,-1,1.6,1,0,0,-1.001,0.442,-0.001,-0.558,0,0.311
-1,-1,1.6,1,0,1,0.171,0.367,1.171,-0.633,1.372,0.4
-1,-1,1.6,1,0.2,0,-1.167,0.417,-0.167,-0.583,0.028,0.34
-1,-1,1.6,1,0.2,1,-0.015,0.499,0.985,-0.501,0.97,0.251
-1,-1,1.6,1,0.4,0,-1.22,0.392,-0.22,-0.608,0.049,0.369
-1,-1,1.6,1,0.4,1,-1.232,0.414,-0.232,-0.586,0.054,0.344
